"v^n-2_i,j","v^n-2_i-1,j","v^n-2_i+1,j","v^n-2_i,j-1","v^n-2_i,j+1","v^n-1_i,j","v^n-1_i-1,j","v^n-1_i+1,j","v^n-1_i,j-1","v^n-1_i,j+1","v^n_i,j","v^n_i-1,j","v^n_i+1,j","v^n_i,j-1","v^n_i,j+1","v^n+1_i,j","v^n+1_i-1,j","v^n+1_i+1,j","v^n+1_i,j-1","v^n+1_i,j+1"
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,3.34154e-07,7.09251e-06,1.47332e-08,1.88990e-07,5.27949e-07,4.48753e-05,4.65349e-04,3.04269e-06,2.36850e-05,7.67949e-05
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,5.27949e-07,1.28728e-05,2.11761e-08,3.34154e-07,6.33994e-07,7.67949e-05,9.01284e-04,4.65140e-06,4.48753e-05,9.49340e-05
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-2.11761e-08,-5.27949e-07,-8.45225e-10,-2.44340e-08,-1.47332e-08,-4.65140e-06,-7.67949e-05,-2.46978e-07,-5.48630e-06,-3.04269e-06
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-1.47332e-08,-3.34154e-07,-6.28328e-10,-2.11761e-08,-9.16139e-09,-3.04269e-06,-4.48753e-05,-1.75678e-07,-4.65140e-06,-1.77564e-06
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-9.16139e-09,-1.88990e-07,-4.20139e-10,-1.47332e-08,-5.23791e-09,-1.77564e-06,-2.36850e-05,-1.11498e-07,-3.04269e-06,-9.64209e-07
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-5.23791e-09,-9.87102e-08,-2.58413e-10,-9.16139e-09,-2.80674e-09,-9.64209e-07,-1.18405e-05,-6.53849e-08,-1.77564e-06,-4.96922e-07
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-2.80674e-09,-4.86039e-08,-1.48636e-10,-5.23791e-09,-1.42767e-09,-4.96922e-07,-5.69970e-06,-3.61006e-08,-9.64209e-07,-2.45942e-07
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-1.42767e-09,-2.28593e-08,-8.08676e-11,-2.80674e-09,-6.93359e-10,-2.45942e-07,-2.66468e-06,-1.89937e-08,-4.96922e-07,-1.17397e-07
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-6.93359e-10,-1.03352e-08,-4.18005e-11,-1.42767e-09,-3.17230e-10,-1.17397e-07,-1.21235e-06,-9.56476e-09,-2.45942e-07,-5.32230e-08
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-3.17230e-10,-4.44359e-09,-2.01930e-11,-6.93359e-10,-1.21730e-10,-5.32230e-08,-5.28440e-07,-4.53401e-09,-1.17397e-07,-2.03506e-08
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-1.21730e-10,-1.62904e-09,-8.06130e-12,-3.17230e-10,-6.33062e-15,-2.03506e-08,-1.96526e-07,-1.78905e-09,-5.32230e-08,-4.34950e-14
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-6.33062e-15,4.68190e-16,-9.38990e-16,-1.21730e-10,1.21716e-10,-4.34950e-14,4.82244e-15,-8.57975e-15,-2.03506e-08,2.03505e-08
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.21716e-10,1.62904e-09,8.05928e-12,-6.33062e-15,3.17214e-10,2.03505e-08,1.96526e-07,1.78904e-09,-4.34950e-14,5.32229e-08
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,3.17214e-10,4.44359e-09,2.01906e-11,1.21716e-10,6.93339e-10,5.32229e-08,5.28440e-07,4.53399e-09,2.03505e-08,1.17397e-07
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,6.93339e-10,1.03352e-08,4.17976e-11,3.17214e-10,1.42765e-09,1.17397e-07,1.21235e-06,9.56474e-09,5.32229e-08,2.45942e-07
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.42765e-09,2.28593e-08,8.08641e-11,6.93339e-10,2.80672e-09,2.45942e-07,2.66468e-06,1.89937e-08,1.17397e-07,4.96922e-07
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,2.80672e-09,4.86039e-08,1.48633e-10,1.42765e-09,5.23789e-09,4.96922e-07,5.69970e-06,3.61005e-08,2.45942e-07,9.64209e-07
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,5.23789e-09,9.87102e-08,2.58410e-10,2.80672e-09,9.16138e-09,9.64209e-07,1.18405e-05,6.53849e-08,4.96922e-07,1.77564e-06
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,9.16138e-09,1.88990e-07,4.20137e-10,5.23789e-09,1.47332e-08,1.77564e-06,2.36850e-05,1.11498e-07,9.64209e-07,3.04269e-06
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.47332e-08,3.34154e-07,6.28330e-10,9.16138e-09,2.11761e-08,3.04269e-06,4.48753e-05,1.75678e-07,1.77564e-06,4.65140e-06
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,2.11761e-08,5.27949e-07,8.45231e-10,1.47332e-08,2.44340e-08,4.65140e-06,7.67949e-05,2.46978e-07,3.04269e-06,5.48630e-06
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-8.45225e-10,-2.11761e-08,-3.37756e-11,-9.48556e-10,-6.28328e-10,-2.46978e-07,-4.65140e-06,-1.22726e-08,-2.81156e-07,-1.75678e-07
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-6.28328e-10,-1.47332e-08,-2.63365e-11,-8.45225e-10,-4.20139e-10,-1.75678e-07,-3.04269e-06,-9.27393e-09,-2.46978e-07,-1.11498e-07
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-4.20139e-10,-9.16139e-09,-1.86271e-11,-6.28328e-10,-2.58413e-10,-1.11498e-07,-1.77564e-06,-6.29223e-09,-1.75678e-07,-6.53849e-08
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-2.58413e-10,-5.23791e-09,-1.21553e-11,-4.20139e-10,-1.48636e-10,-6.53849e-08,-9.64209e-07,-3.94027e-09,-1.11498e-07,-3.61006e-08
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-1.48636e-10,-2.80674e-09,-7.41865e-12,-2.58413e-10,-8.08676e-11,-3.61006e-08,-4.96922e-07,-2.31488e-09,-6.53849e-08,-1.89937e-08
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-8.08676e-11,-1.42767e-09,-4.27544e-12,-1.48636e-10,-4.18005e-11,-1.89937e-08,-2.45942e-07,-1.28993e-09,-3.61006e-08,-9.56476e-09
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-4.18005e-11,-6.93359e-10,-2.33263e-12,-8.08676e-11,-2.01930e-11,-9.56476e-09,-1.17397e-07,-6.84068e-10,-1.89937e-08,-4.53401e-09
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-2.01930e-11,-3.17230e-10,-1.18122e-12,-4.18005e-11,-8.06130e-12,-4.53401e-09,-5.32230e-08,-3.38779e-10,-9.56476e-09,-1.78905e-09
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-8.06130e-12,-1.21730e-10,-4.87867e-13,-2.01930e-11,-9.38990e-16,-1.78905e-09,-2.03506e-08,-1.37879e-10,-4.53401e-09,-8.57975e-15
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-9.38990e-16,-6.33062e-15,-8.26563e-17,-8.06130e-12,8.05928e-12,-8.57975e-15,-4.34950e-14,-1.73258e-15,-1.78905e-09,1.78904e-09
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,8.05928e-12,1.21716e-10,4.87690e-13,-9.38990e-16,2.01906e-11,1.78904e-09,2.03505e-08,1.37876e-10,-8.57975e-15,4.53399e-09
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,2.01906e-11,3.17214e-10,1.18101e-12,8.05928e-12,4.17976e-11,4.53399e-09,5.32229e-08,3.38775e-10,1.78904e-09,9.56474e-09
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,4.17976e-11,6.93339e-10,2.33237e-12,2.01906e-11,8.08641e-11,9.56474e-09,1.17397e-07,6.84063e-10,4.53399e-09,1.89937e-08
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,8.08641e-11,1.42765e-09,4.27515e-12,4.17976e-11,1.48633e-10,1.89937e-08,2.45942e-07,1.28993e-09,9.56474e-09,3.61005e-08
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.48633e-10,2.80672e-09,7.41834e-12,8.08641e-11,2.58410e-10,3.61005e-08,4.96922e-07,2.31488e-09,1.89937e-08,6.53849e-08
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,2.58410e-10,5.23789e-09,1.21551e-11,1.48633e-10,4.20137e-10,6.53849e-08,9.64209e-07,3.94027e-09,3.61005e-08,1.11498e-07
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,4.20137e-10,9.16138e-09,1.86270e-11,2.58410e-10,6.28330e-10,1.11498e-07,1.77564e-06,6.29223e-09,6.53849e-08,1.75678e-07
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,6.28330e-10,1.47332e-08,2.63367e-11,4.20137e-10,8.45231e-10,1.75678e-07,3.04269e-06,9.27394e-09,1.11498e-07,2.46978e-07
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,8.45231e-10,2.11761e-08,3.37761e-11,6.28330e-10,9.48565e-10,2.46978e-07,4.65140e-06,1.22726e-08,1.75678e-07,2.81156e-07
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-3.37756e-11,-8.45225e-10,-1.35393e-12,-3.71669e-11,-2.63365e-11,-1.22726e-08,-2.46978e-07,-5.86997e-10,-1.36230e-08,-9.27393e-09
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-2.63365e-11,-6.28328e-10,-1.09386e-12,-3.37756e-11,-1.86271e-11,-9.27393e-09,-1.75678e-07,-4.63662e-10,-1.22726e-08,-6.29223e-09
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-1.86271e-11,-4.20139e-10,-8.08442e-13,-2.63365e-11,-1.21553e-11,-6.29223e-09,-1.11498e-07,-3.31582e-10,-9.27393e-09,-3.94027e-09
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-1.21553e-11,-2.58413e-10,-5.53620e-13,-1.86271e-11,-7.41865e-12,-3.94027e-09,-6.53849e-08,-2.19312e-10,-6.29223e-09,-2.31488e-09
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-7.41865e-12,-1.48636e-10,-3.55108e-13,-1.21553e-11,-4.27544e-12,-2.31488e-09,-3.61006e-08,-1.35983e-10,-3.94027e-09,-1.28993e-09
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-4.27544e-12,-8.08676e-11,-2.14978e-13,-7.41865e-12,-2.33263e-12,-1.28993e-09,-1.89937e-08,-7.97743e-11,-2.31488e-09,-6.84068e-10
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-2.33263e-12,-4.18005e-11,-1.22888e-13,-4.27544e-12,-1.18122e-12,-6.84068e-10,-9.56476e-09,-4.43552e-11,-1.28993e-09,-3.38779e-10
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-1.18122e-12,-2.01930e-11,-6.48118e-14,-2.33263e-12,-4.87867e-13,-3.38779e-10,-4.53401e-09,-2.28722e-11,-6.84068e-10,-1.37879e-10
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-4.87867e-13,-8.06130e-12,-2.75586e-14,-1.18122e-12,-8.26563e-17,-1.37879e-10,-1.78905e-09,-9.57818e-12,-3.38779e-10,-1.73258e-15
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-8.26563e-17,-9.38990e-16,-5.66232e-18,-4.87867e-13,4.87690e-13,-1.73258e-15,-8.57975e-15,-2.30180e-16,-1.37879e-10,1.37876e-10
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,4.87690e-13,8.05928e-12,2.75465e-14,-8.26563e-17,1.18101e-12,1.37876e-10,1.78904e-09,9.57770e-12,-1.73258e-15,3.38775e-10
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.18101e-12,2.01906e-11,6.47975e-14,4.87690e-13,2.33237e-12,3.38775e-10,4.53399e-09,2.28716e-11,1.37876e-10,6.84063e-10
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,2.33237e-12,4.17976e-11,1.22871e-13,1.18101e-12,4.27515e-12,6.84063e-10,9.56474e-09,4.43546e-11,3.38775e-10,1.28993e-09
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,4.27515e-12,8.08641e-11,2.14958e-13,2.33237e-12,7.41834e-12,1.28993e-09,1.89937e-08,7.97737e-11,6.84063e-10,2.31488e-09
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,7.41834e-12,1.48633e-10,3.55088e-13,4.27515e-12,1.21551e-11,2.31488e-09,3.61005e-08,1.35982e-10,1.28993e-09,3.94027e-09
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.21551e-11,2.58410e-10,5.53603e-13,7.41834e-12,1.86270e-11,3.94027e-09,6.53849e-08,2.19312e-10,2.31488e-09,6.29223e-09
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.86270e-11,4.20137e-10,8.08436e-13,1.21551e-11,2.63367e-11,6.29223e-09,1.11498e-07,3.31582e-10,3.94027e-09,9.27394e-09
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,2.63367e-11,6.28330e-10,1.09387e-12,1.86270e-11,3.37761e-11,9.27394e-09,1.75678e-07,4.63663e-10,6.29223e-09,1.22726e-08
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,3.37761e-11,8.45231e-10,1.35397e-12,2.63367e-11,3.71676e-11,1.22726e-08,2.46978e-07,5.86997e-10,9.27394e-09,1.36230e-08
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-1.35393e-12,-3.37756e-11,-5.44697e-14,-1.46870e-12,-1.09386e-12,-5.86997e-10,-1.22726e-08,-2.74044e-11,-6.39964e-10,-4.63662e-10
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-1.09386e-12,-2.63365e-11,-4.52157e-14,-1.35393e-12,-8.08442e-13,-4.63662e-10,-9.27393e-09,-2.23773e-11,-5.86997e-10,-3.31582e-10
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-8.08442e-13,-1.86271e-11,-3.46071e-14,-1.09386e-12,-5.53620e-13,-3.31582e-10,-6.29223e-09,-1.66841e-11,-4.63662e-10,-2.19312e-10
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-5.53620e-13,-1.21553e-11,-2.46561e-14,-8.08442e-13,-3.55108e-13,-2.19312e-10,-3.94027e-09,-1.15464e-11,-3.31582e-10,-1.35983e-10
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-3.55108e-13,-7.41865e-12,-1.64907e-14,-5.53620e-13,-2.14978e-13,-1.35983e-10,-2.31488e-09,-7.49761e-12,-2.19312e-10,-7.97743e-11
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-2.14978e-13,-4.27544e-12,-1.04124e-14,-3.55108e-13,-1.22888e-13,-7.97743e-11,-1.28993e-09,-4.60163e-12,-1.35983e-10,-4.43552e-11
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-1.22888e-13,-2.33263e-12,-6.19607e-15,-2.14978e-13,-6.48118e-14,-4.43552e-11,-6.84068e-10,-2.66871e-12,-7.97743e-11,-2.28722e-11
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-6.48118e-14,-1.18122e-12,-3.38417e-15,-1.22888e-13,-2.75586e-14,-2.28722e-11,-3.38779e-10,-1.42684e-12,-4.43552e-11,-9.57818e-12
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-2.75586e-14,-4.87867e-13,-1.47513e-15,-6.48118e-14,-5.66232e-18,-9.57818e-12,-1.37879e-10,-6.12933e-13,-2.28722e-11,-2.30180e-16
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-5.66232e-18,-8.26563e-17,-3.37166e-19,-2.75586e-14,2.75465e-14,-2.30180e-16,-1.73258e-15,-2.24882e-17,-9.57818e-12,9.57770e-12
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,2.75465e-14,4.87690e-13,1.47442e-15,-5.66232e-18,6.47975e-14,9.57770e-12,1.37876e-10,6.12886e-13,-2.30180e-16,2.28716e-11
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,6.47975e-14,1.18101e-12,3.38334e-15,2.75465e-14,1.22871e-13,2.28716e-11,3.38775e-10,1.42679e-12,9.57770e-12,4.43546e-11
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.22871e-13,2.33237e-12,6.19507e-15,6.47975e-14,2.14958e-13,4.43546e-11,6.84063e-10,2.66865e-12,2.28716e-11,7.97737e-11
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,2.14958e-13,4.27515e-12,1.04113e-14,1.22871e-13,3.55088e-13,7.97737e-11,1.28993e-09,4.60157e-12,4.43546e-11,1.35982e-10
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,3.55088e-13,7.41834e-12,1.64895e-14,2.14958e-13,5.53603e-13,1.35982e-10,2.31488e-09,7.49755e-12,7.97737e-11,2.19312e-10
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,5.53603e-13,1.21551e-11,2.46552e-14,3.55088e-13,8.08436e-13,2.19312e-10,3.94027e-09,1.15463e-11,1.35982e-10,3.31582e-10
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,8.08436e-13,1.86270e-11,3.46068e-14,5.53603e-13,1.09387e-12,3.31582e-10,6.29223e-09,1.66841e-11,2.19312e-10,4.63663e-10
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.09387e-12,2.63367e-11,4.52164e-14,8.08436e-13,1.35397e-12,4.63663e-10,9.27394e-09,2.23773e-11,3.31582e-10,5.86997e-10
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.35397e-12,3.37761e-11,5.44719e-14,1.09387e-12,1.46876e-12,5.86997e-10,1.22726e-08,2.74045e-11,4.63663e-10,6.39965e-10
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-5.44697e-14,-1.35393e-12,-2.19904e-15,-5.84558e-14,-4.52157e-14,-2.74044e-11,-5.86997e-10,-1.25843e-12,-2.94869e-11,-2.23773e-11
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-4.52157e-14,-1.09386e-12,-1.86460e-15,-5.44697e-14,-3.46071e-14,-2.23773e-11,-4.63662e-10,-1.05413e-12,-2.74044e-11,-1.66841e-11
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-3.46071e-14,-8.08442e-13,-1.46797e-15,-4.52157e-14,-2.46561e-14,-1.66841e-11,-3.31582e-10,-8.12634e-13,-2.23773e-11,-1.15464e-11
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-2.46561e-14,-5.53620e-13,-1.08074e-15,-3.46071e-14,-1.64907e-14,-1.15464e-11,-2.19312e-10,-5.83925e-13,-1.66841e-11,-7.49761e-12
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-1.64907e-14,-3.55108e-13,-7.48827e-16,-2.46561e-14,-1.04124e-14,-7.49761e-12,-1.35983e-10,-3.94399e-13,-1.15464e-11,-4.60163e-12
