"u^n-2_i,j","u^n-2_i-1,j","u^n-2_i+1,j","u^n-2_i,j-1","u^n-2_i,j+1","u^n-1_i,j","u^n-1_i-1,j","u^n-1_i+1,j","u^n-1_i,j-1","u^n-1_i,j+1","u^n_i,j","u^n_i-1,j","u^n_i+1,j","u^n_i,j-1","u^n_i,j+1","u^n+1_i,j","u^n+1_i-1,j","u^n+1_i+1,j","u^n+1_i,j-1","u^n+1_i,j+1"
1.94095e-24,4.75330e-23,7.94157e-26,3.13192e-24,6.57792e-25,1.95378e-21,4.45861e-20,8.53877e-23,3.12067e-21,6.94905e-22,3.03848e-19,6.75653e-18,1.35753e-20,4.77436e-19,1.18001e-19,4.13937e-17,8.75240e-16,1.92847e-18,6.41316e-17,1.71455e-17
7.93952e-26,1.94054e-24,3.25406e-27,2.68776e-26,1.28376e-25,8.53844e-23,1.95372e-21,3.72290e-24,3.02809e-23,1.36726e-22,1.35750e-20,3.03843e-19,6.03220e-22,5.25343e-21,2.14002e-20,1.92845e-18,4.13934e-17,8.87610e-20,7.92695e-19,3.00106e-18
1.28376e-25,3.13137e-24,5.27083e-27,7.93952e-26,1.72008e-25,1.36726e-22,3.12057e-21,5.97465e-24,8.53844e-23,1.82173e-22,2.14002e-20,4.77429e-19,9.53604e-22,1.35750e-20,2.82735e-20,3.00106e-18,6.41312e-17,1.38649e-19,1.92845e-18,3.92827e-18
1.72008e-25,4.18410e-24,7.07929e-27,1.28376e-25,2.09151e-25,1.82173e-22,4.14459e-21,7.98272e-24,1.36726e-22,2.20541e-22,2.82735e-20,6.28264e-19,1.26424e-21,2.14002e-20,3.39874e-20,3.92827e-18,8.35338e-17,1.82258e-19,3.00106e-18,4.68457e-18
2.09151e-25,5.07131e-24,8.63232e-27,1.72008e-25,2.39362e-25,2.20541e-22,4.99940e-21,9.69473e-24,1.82173e-22,2.51447e-22,3.39874e-20,7.51916e-19,1.52561e-21,2.82735e-20,3.84981e-20,4.68457e-18,9.91007e-17,2.18342e-19,3.92827e-18,5.26859e-18
2.39362e-25,5.78441e-24,9.90860e-27,2.09151e-25,2.62780e-25,2.51447e-22,5.67885e-21,1.10898e-23,2.20541e-22,2.75154e-22,3.84981e-20,8.47953e-19,1.73489e-21,3.39874e-20,4.18811e-20,5.26859e-18,1.10896e-16,2.46672e-19,4.68457e-18,5.69624e-18
2.62780e-25,6.33010e-24,1.09091e-26,2.39362e-25,2.79933e-25,2.75154e-22,6.19258e-21,1.21734e-23,2.51447e-22,2.92339e-22,4.18811e-20,9.18726e-19,1.89426e-21,3.84981e-20,4.42778e-20,5.69624e-18,1.19361e-16,2.67790e-19,5.26859e-18,5.99204e-18
2.79933e-25,6.72466e-24,1.16503e-26,2.62780e-25,2.91509e-25,2.92339e-22,6.55963e-21,1.29689e-23,2.75154e-22,3.03828e-22,4.42778e-20,9.67996e-19,2.00892e-21,4.18811e-20,4.58473e-20,5.99204e-18,1.25100e-16,2.82658e-19,5.69624e-18,6.18156e-18
2.91509e-25,6.98783e-24,1.21555e-26,2.79933e-25,2.98153e-25,3.03828e-22,6.80184e-21,1.35067e-23,2.92339e-22,3.10375e-22,4.58473e-20,9.99750e-19,2.08504e-21,4.42778e-20,4.67274e-20,6.18156e-18,1.28711e-16,2.92339e-19,5.99204e-18,6.28608e-18
2.98153e-25,7.13754e-24,1.24477e-26,2.91509e-25,3.00317e-25,3.10375e-22,6.93848e-21,1.38158e-23,3.03828e-22,3.12497e-22,4.67274e-20,1.01734e-18,2.12819e-21,4.58473e-20,4.70102e-20,6.28608e-18,1.30675e-16,2.97744e-19,6.18156e-18,6.31934e-18
3.00317e-25,7.18604e-24,1.25433e-26,2.98153e-25,2.98160e-25,3.12497e-22,6.98251e-21,1.39165e-23,3.10375e-22,3.10376e-22,4.70102e-20,1.02295e-18,2.14213e-21,4.67274e-20,4.67275e-20,6.31934e-18,1.31295e-16,2.99475e-19,6.28608e-18,6.28608e-18
2.98160e-25,7.13766e-24,1.24481e-26,3.00317e-25,2.91522e-25,3.10376e-22,6.93850e-21,1.38159e-23,3.12497e-22,3.03831e-22,4.67275e-20,1.01734e-18,2.12820e-21,4.70102e-20,4.58475e-20,6.28608e-18,1.30675e-16,2.97744e-19,6.31934e-18,6.18158e-18
2.91522e-25,6.98808e-24,1.21561e-26,2.98160e-25,2.79952e-25,3.03831e-22,6.80188e-21,1.35068e-23,3.10376e-22,2.92343e-22,4.58475e-20,9.99754e-19,2.08505e-21,4.67275e-20,4.42781e-20,6.18158e-18,1.28711e-16,2.92340e-19,6.28608e-18,5.99205e-18
2.79952e-25,6.72502e-24,1.16512e-26,2.91522e-25,2.62804e-25,2.92343e-22,6.55969e-21,1.29691e-23,3.03831e-22,2.75159e-22,4.42781e-20,9.68000e-19,2.00893e-21,4.58475e-20,4.18814e-20,5.99205e-18,1.25100e-16,2.82659e-19,6.18158e-18,5.69626e-18
2.62804e-25,6.33057e-24,1.09104e-26,2.79952e-25,2.39390e-25,2.75159e-22,6.19267e-21,1.21737e-23,2.92343e-22,2.51452e-22,4.18814e-20,9.18732e-19,1.89428e-21,4.42781e-20,3.84985e-20,5.69626e-18,1.19361e-16,2.67791e-19,5.99205e-18,5.26862e-18
2.39390e-25,5.78497e-24,9.91004e-27,2.62804e-25,2.09182e-25,2.51452e-22,5.67895e-21,1.10901e-23,2.75159e-22,2.20547e-22,3.84985e-20,8.47961e-19,1.73491e-21,4.18814e-20,3.39878e-20,5.26862e-18,1.10897e-16,2.46674e-19,5.69626e-18,4.68460e-18
2.09182e-25,5.07192e-24,8.63387e-27,2.39390e-25,1.72039e-25,2.20547e-22,4.99951e-21,9.69502e-24,2.51452e-22,1.82178e-22,3.39878e-20,7.51924e-19,1.52563e-21,3.84985e-20,2.82739e-20,4.68460e-18,9.91012e-17,2.18343e-19,5.26862e-18,3.92830e-18
1.72039e-25,4.18472e-24,7.08085e-27,2.09182e-25,1.28404e-25,1.82178e-22,4.14469e-21,7.98301e-24,2.20547e-22,1.36731e-22,2.82739e-20,6.28273e-19,1.26426e-21,3.39878e-20,2.14006e-20,3.92830e-18,8.35342e-17,1.82259e-19,4.68460e-18,3.00108e-18
1.28404e-25,3.13192e-24,5.27221e-27,1.72039e-25,7.94157e-26,1.36731e-22,3.12067e-21,5.97490e-24,1.82178e-22,8.53877e-23,2.14006e-20,4.77436e-19,9.53625e-22,2.82739e-20,1.35753e-20,3.00108e-18,6.41316e-17,1.38650e-19,3.92830e-18,1.92847e-18
7.94157e-26,1.94095e-24,3.25506e-27,1.28404e-25,2.68854e-26,8.53877e-23,1.95378e-21,3.72307e-24,1.36731e-22,3.02822e-23,1.35753e-20,3.03848e-19,6.03234e-22,2.14006e-20,5.25355e-21,1.92847e-18,4.13937e-17,8.87620e-20,3.00108e-18,7.92703e-19
3.25406e-27,7.93952e-26,1.33575e-28,1.10057e-27,5.27083e-27,3.72290e-24,8.53844e-23,1.61989e-25,1.31690e-24,5.97465e-24,6.03220e-22,1.35750e-20,2.66827e-23,2.32747e-22,9.53604e-22,8.87610e-20,1.92845e-18,4.04514e-21,3.62576e-20,1.38649e-19
5.27083e-27,1.28376e-25,2.16693e-28,3.25406e-27,7.07929e-27,5.97465e-24,1.36726e-22,2.60469e-25,3.72290e-24,7.98272e-24,9.53604e-22,2.14002e-20,4.22838e-23,6.03220e-22,1.26424e-21,1.38649e-19,3.00106e-18,6.33897e-21,8.87610e-20,1.82258e-19
7.07929e-27,1.72008e-25,2.91658e-28,5.27083e-27,8.63232e-27,7.98272e-24,1.82173e-22,3.48861e-25,5.97465e-24,9.69473e-24,1.26424e-21,2.82735e-20,5.62262e-23,9.53604e-22,1.52561e-21,1.82258e-19,3.92827e-18,8.36350e-21,1.38649e-19,2.18342e-19
8.63232e-27,2.09151e-25,3.56528e-28,7.07929e-27,9.90860e-27,9.69473e-24,2.20541e-22,4.24866e-25,7.98272e-24,1.10898e-23,1.52561e-21,3.39874e-20,6.80814e-23,1.26424e-21,1.73489e-21,2.18342e-19,4.68457e-18,1.00597e-20,1.82258e-19,2.46672e-19
9.90860e-27,2.39362e-25,4.10322e-28,8.63232e-27,1.09091e-26,1.10898e-23,2.51447e-22,4.87427e-25,9.69473e-24,1.21734e-23,1.73489e-21,3.84981e-20,7.76918e-23,1.52561e-21,1.89426e-21,2.46672e-19,5.26859e-18,1.14110e-20,2.18342e-19,2.67790e-19
1.09091e-26,2.62780e-25,4.52909e-28,9.90860e-27,1.16503e-26,1.21734e-23,2.75154e-22,5.36559e-25,1.10898e-23,1.29689e-23,1.89426e-21,4.18811e-20,8.51089e-23,1.73489e-21,2.00892e-21,2.67790e-19,5.69624e-18,1.24342e-20,2.46672e-19,2.82658e-19
1.16503e-26,2.79933e-25,4.84764e-28,1.09091e-26,1.21555e-26,1.29689e-23,2.92339e-22,5.73017e-25,1.21734e-23,1.35067e-23,2.00892e-21,4.42778e-20,9.05167e-23,1.89426e-21,2.08504e-21,2.82658e-19,5.99204e-18,1.31660e-20,2.67790e-19,2.92339e-19
1.21555e-26,2.91509e-25,5.06669e-28,1.16503e-26,1.24477e-26,1.35067e-23,3.03828e-22,5.97911e-25,1.29689e-23,1.38158e-23,2.08504e-21,4.58473e-20,9.41506e-23,2.00892e-21,2.12819e-21,2.92339e-19,6.18156e-18,1.36492e-20,2.82658e-19,2.97744e-19
1.24477e-26,2.98153e-25,5.19426e-28,1.21555e-26,1.25433e-26,1.38158e-23,3.10375e-22,6.12327e-25,1.35067e-23,1.39165e-23,2.12819e-21,4.67274e-20,9.62295e-23,2.08504e-21,2.14213e-21,2.97744e-19,6.28608e-18,1.39220e-20,2.92339e-19,2.99475e-19
1.25433e-26,3.00317e-25,5.23613e-28,1.24477e-26,1.24481e-26,1.39165e-23,3.12497e-22,6.17041e-25,1.38158e-23,1.38159e-23,2.14213e-21,4.70102e-20,9.69046e-23,2.12819e-21,2.12820e-21,2.99475e-19,6.31934e-18,1.40099e-20,2.97744e-19,2.97744e-19
1.24481e-26,2.98160e-25,5.19442e-28,1.25433e-26,1.21561e-26,1.38159e-23,3.10376e-22,6.12331e-25,1.39165e-23,1.35068e-23,2.12820e-21,4.67275e-20,9.62298e-23,2.14213e-21,2.08505e-21,2.97744e-19,6.28608e-18,1.39220e-20,2.99475e-19,2.92340e-19
1.21561e-26,2.91522e-25,5.06701e-28,1.24481e-26,1.16512e-26,1.35068e-23,3.03831e-22,5.97918e-25,1.38159e-23,1.29691e-23,2.08505e-21,4.58475e-20,9.41512e-23,2.12820e-21,2.00893e-21,2.92340e-19,6.18158e-18,1.36493e-20,2.97744e-19,2.82659e-19
1.16512e-26,2.79952e-25,4.84810e-28,1.21561e-26,1.09104e-26,1.29691e-23,2.92343e-22,5.73027e-25,1.35068e-23,1.21737e-23,2.00893e-21,4.42781e-20,9.05175e-23,2.08505e-21,1.89428e-21,2.82659e-19,5.99205e-18,1.31661e-20,2.92340e-19,2.67791e-19
1.09104e-26,2.62804e-25,4.52969e-28,1.16512e-26,9.91004e-27,1.21737e-23,2.75159e-22,5.36571e-25,1.29691e-23,1.10901e-23,1.89428e-21,4.18814e-20,8.51100e-23,2.00893e-21,1.73491e-21,2.67791e-19,5.69626e-18,1.24343e-20,2.82659e-19,2.46674e-19
9.91004e-27,2.39390e-25,4.10393e-28,1.09104e-26,8.63387e-27,1.10901e-23,2.51452e-22,4.87442e-25,1.21737e-23,9.69502e-24,1.73491e-21,3.84985e-20,7.76929e-23,1.89428e-21,1.52563e-21,2.46674e-19,5.26862e-18,1.14111e-20,2.67791e-19,2.18343e-19
8.63387e-27,2.09182e-25,3.56604e-28,9.91004e-27,7.08085e-27,9.69502e-24,2.20547e-22,4.24881e-25,1.10901e-23,7.98301e-24,1.52563e-21,3.39878e-20,6.80827e-23,1.73491e-21,1.26426e-21,2.18343e-19,4.68460e-18,1.00598e-20,2.46674e-19,1.82259e-19
7.08085e-27,1.72039e-25,2.91733e-28,8.63387e-27,5.27221e-27,7.98301e-24,1.82178e-22,3.48875e-25,9.69502e-24,5.97490e-24,1.26426e-21,2.82739e-20,5.62274e-23,1.52563e-21,9.53625e-22,1.82259e-19,3.92830e-18,8.36359e-21,2.18343e-19,1.38650e-19
5.27221e-27,1.28404e-25,2.16759e-28,7.08085e-27,3.25506e-27,5.97490e-24,1.36731e-22,2.60481e-25,7.98301e-24,3.72307e-24,9.53625e-22,2.14006e-20,4.22849e-23,1.26426e-21,6.03234e-22,1.38650e-19,3.00108e-18,6.33905e-21,1.82259e-19,8.87620e-20
3.25506e-27,7.94157e-26,1.33623e-28,5.27221e-27,1.10095e-27,3.72307e-24,8.53877e-23,1.61998e-25,5.97490e-24,1.31697e-24,6.03234e-22,1.35753e-20,2.66835e-23,9.53625e-22,2.32753e-22,8.87620e-20,1.92847e-18,4.04519e-21,1.38650e-19,3.62580e-20
1.33575e-28,3.25406e-27,5.49049e-30,4.51404e-29,2.16693e-28,1.61989e-25,3.72290e-24,7.03536e-27,5.71686e-26,2.60469e-25,2.66827e-23,6.03220e-22,1.17570e-24,1.02690e-23,4.22838e-23,4.04514e-21,8.87610e-20,1.82845e-22,1.64379e-21,6.33897e-21
2.16693e-28,5.27083e-27,8.91902e-30,1.33575e-28,2.91658e-28,2.60469e-25,5.97465e-24,1.13317e-26,1.61989e-25,3.48861e-25,4.22838e-23,9.53604e-22,1.86705e-24,2.66827e-23,5.62262e-23,6.33897e-21,1.38649e-19,2.87322e-22,4.04514e-21,8.36350e-21
2.91658e-28,7.07929e-27,1.20270e-29,2.16693e-28,3.56528e-28,3.48861e-25,7.98272e-24,1.52098e-26,2.60469e-25,4.24866e-25,5.62262e-23,1.26424e-21,2.48923e-24,4.22838e-23,6.80814e-23,8.36350e-21,1.82258e-19,3.80307e-22,6.33897e-21,1.00597e-20
3.56528e-28,8.63232e-27,1.47344e-29,2.91658e-28,4.10322e-28,4.24866e-25,9.69473e-24,1.85694e-26,3.48861e-25,4.87427e-25,6.80814e-23,1.52561e-21,3.02313e-24,5.62262e-23,7.76918e-23,1.00597e-20,2.18342e-19,4.59069e-22,8.36350e-21,1.14110e-20
4.10322e-28,9.90860e-27,1.69974e-29,3.56528e-28,4.52909e-28,4.87427e-25,1.10898e-23,2.13591e-26,4.24866e-25,5.36559e-25,7.76918e-23,1.73489e-21,3.46063e-24,6.80814e-23,8.51089e-23,1.14110e-20,2.46672e-19,5.22623e-22,1.00597e-20,1.24342e-20
4.52909e-28,1.09091e-26,1.88043e-29,4.10322e-28,4.84764e-28,5.36559e-25,1.21734e-23,2.35711e-26,4.87427e-25,5.73017e-25,8.51089e-23,1.89426e-21,3.80225e-24,7.76918e-23,9.05167e-23,1.24342e-20,2.67790e-19,5.71415e-22,1.14110e-20,1.31660e-20
4.84764e-28,1.16503e-26,2.01674e-29,4.52909e-28,5.06669e-28,5.73017e-25,1.29689e-23,2.52281e-26,5.36559e-25,5.97911e-25,9.05167e-23,2.00892e-21,4.05424e-24,8.51089e-23,9.41506e-23,1.31660e-20,2.82658e-19,6.06794e-22,1.24342e-20,1.36492e-20
5.06669e-28,1.21555e-26,2.11119e-29,4.84764e-28,5.19426e-28,5.97911e-25,1.35067e-23,2.63691e-26,5.73017e-25,6.12327e-25,9.41506e-23,2.08504e-21,4.22536e-24,9.05167e-23,9.62295e-23,1.36492e-20,2.92339e-19,6.30448e-22,1.31660e-20,1.39220e-20
5.19426e-28,1.24477e-26,2.16651e-29,5.06669e-28,5.23613e-28,6.12327e-25,1.38158e-23,2.70342e-26,5.97911e-25,6.17041e-25,9.62295e-23,2.12819e-21,4.32404e-24,9.41506e-23,9.69046e-23,1.39220e-20,2.97744e-19,6.43927e-22,1.36492e-20,1.40099e-20
5.23613e-28,1.25433e-26,2.18473e-29,5.19426e-28,5.19442e-28,6.17041e-25,1.39165e-23,2.72524e-26,6.12327e-25,6.12331e-25,9.69046e-23,2.14213e-21,4.35623e-24,9.62295e-23,9.62298e-23,1.40099e-20,2.99475e-19,6.48295e-22,1.39220e-20,1.39220e-20
5.19442e-28,1.24481e-26,2.16659e-29,5.23613e-28,5.06701e-28,6.12331e-25,1.38159e-23,2.70344e-26,6.17041e-25,5.97918e-25,9.62298e-23,2.12820e-21,4.32406e-24,9.69046e-23,9.41512e-23,1.39220e-20,2.97744e-19,6.43928e-22,1.40099e-20,1.36493e-20
5.06701e-28,1.21561e-26,2.11135e-29,5.19442e-28,4.84810e-28,5.97918e-25,1.35068e-23,2.63695e-26,6.12331e-25,5.73027e-25,9.41512e-23,2.08505e-21,4.22539e-24,9.62298e-23,9.05175e-23,1.36493e-20,2.92340e-19,6.30450e-22,1.39220e-20,1.31661e-20
4.84810e-28,1.16512e-26,2.01697e-29,5.06701e-28,4.52969e-28,5.73027e-25,1.29691e-23,2.52286e-26,5.97918e-25,5.36571e-25,9.05175e-23,2.00893e-21,4.05429e-24,9.41512e-23,8.51100e-23,1.31661e-20,2.82659e-19,6.06797e-22,1.36493e-20,1.24343e-20
4.52969e-28,1.09104e-26,1.88072e-29,4.84810e-28,4.10393e-28,5.36571e-25,1.21737e-23,2.35717e-26,5.73027e-25,4.87442e-25,8.51100e-23,1.89428e-21,3.80231e-24,9.05175e-23,7.76929e-23,1.24343e-20,2.67791e-19,5.71420e-22,1.31661e-20,1.14111e-20
4.10393e-28,9.91004e-27,1.70008e-29,4.52969e-28,3.56604e-28,4.87442e-25,1.10901e-23,2.13599e-26,5.36571e-25,4.24881e-25,7.76929e-23,1.73491e-21,3.46069e-24,8.51100e-23,6.80827e-23,1.14111e-20,2.46674e-19,5.22628e-22,1.24343e-20,1.00598e-20
3.56604e-28,8.63387e-27,1.47380e-29,4.10393e-28,2.91733e-28,4.24881e-25,9.69502e-24,1.85701e-26,4.87442e-25,3.48875e-25,6.80827e-23,1.52563e-21,3.02320e-24,7.76929e-23,5.62274e-23,1.00598e-20,2.18343e-19,4.59075e-22,1.14111e-20,8.36359e-21
2.91733e-28,7.08085e-27,1.20305e-29,3.56604e-28,2.16759e-28,3.48875e-25,7.98301e-24,1.52105e-26,4.24881e-25,2.60481e-25,5.62274e-23,1.26426e-21,2.48929e-24,6.80827e-23,4.22849e-23,8.36359e-21,1.82259e-19,3.80312e-22,1.00598e-20,6.33905e-21
2.16759e-28,5.27221e-27,8.92216e-30,2.91733e-28,1.33623e-28,2.60481e-25,5.97490e-24,1.13323e-26,3.48875e-25,1.61998e-25,4.22849e-23,9.53625e-22,1.86711e-24,5.62274e-23,2.66835e-23,6.33905e-21,1.38650e-19,2.87326e-22,8.36359e-21,4.04519e-21
1.33623e-28,3.25506e-27,5.49273e-30,2.16759e-28,4.51586e-29,1.61998e-25,3.72307e-24,7.03579e-27,2.60481e-25,5.71721e-26,2.66835e-23,6.03234e-22,1.17574e-24,4.22849e-23,1.02693e-23,4.04519e-21,8.87620e-20,1.82848e-22,6.33905e-21,1.64382e-21
5.49049e-30,1.33575e-28,2.25953e-31,1.85415e-30,8.91902e-30,7.03536e-27,1.61989e-25,3.05044e-28,2.47774e-27,1.13317e-26,1.17570e-24,2.66827e-23,5.16309e-26,4.51472e-25,1.86705e-24,1.82845e-22,4.04514e-21,8.20836e-24,7.39767e-23,2.87322e-22
8.91902e-30,2.16693e-28,3.67486e-31,5.49049e-30,1.20270e-29,1.13317e-26,2.60469e-25,4.92067e-28,7.03536e-27,1.52098e-26,1.86705e-24,4.22838e-23,8.21431e-26,1.17570e-24,2.48923e-24,2.87322e-22,6.33897e-21,1.29295e-23,1.82845e-22,3.80307e-22
1.20270e-29,2.91658e-28,4.96356e-31,8.91902e-30,1.47344e-29,1.52098e-26,3.48861e-25,6.61720e-28,1.13317e-26,1.85694e-26,2.48923e-24,5.62262e-23,1.09770e-25,1.86705e-24,3.02313e-24,3.80307e-22,8.36350e-21,1.71622e-23,2.87322e-22,4.59069e-22
1.47344e-29,3.56528e-28,6.09282e-31,1.20270e-29,1.69974e-29,1.85694e-26,4.24866e-25,8.09655e-28,1.52098e-26,2.13591e-26,3.02313e-24,6.80814e-23,1.33669e-25,2.48923e-24,3.46063e-24,4.59069e-22,1.00597e-20,2.07819e-23,3.80307e-22,5.22623e-22
1.69974e-29,4.10322e-28,7.04327e-31,1.47344e-29,1.88043e-29,2.13591e-26,4.87427e-25,9.33451e-28,1.85694e-26,2.35711e-26,3.46063e-24,7.76918e-23,1.53438e-25,3.02313e-24,3.80225e-24,5.22623e-22,1.14110e-20,2.37358e-23,4.59069e-22,5.71415e-22
1.88043e-29,4.52909e-28,7.80788e-31,1.69974e-29,2.01674e-29,2.35711e-26,5.36559e-25,1.03243e-27,2.13591e-26,2.52281e-26,3.80225e-24,8.51089e-23,1.69033e-25,3.46063e-24,4.05424e-24,5.71415e-22,1.24342e-20,2.60312e-23,5.22623e-22,6.06794e-22
2.01674e-29,4.84764e-28,8.38896e-31,1.88043e-29,2.11119e-29,2.52281e-26,5.73017e-25,1.10719e-27,2.35711e-26,2.63691e-26,4.05424e-24,9.05167e-23,1.80654e-25,3.80225e-24,4.22536e-24,6.06794e-22,1.31660e-20,2.77160e-23,5.71415e-22,6.30448e-22
2.11119e-29,5.06669e-28,8.79427e-31,2.01674e-29,2.16651e-29,2.63691e-26,5.97911e-25,1.15905e-27,2.52281e-26,2.70342e-26,4.22536e-24,9.41506e-23,1.88618e-25,4.05424e-24,4.32404e-24,6.30448e-22,1.36492e-20,2.88547e-23,6.06794e-22,6.43927e-22
2.16651e-29,5.19426e-28,9.03284e-31,2.11119e-29,2.18473e-29,2.70342e-26,6.12327e-25,1.18945e-27,2.63691e-26,2.72524e-26,4.32404e-24,9.62295e-23,1.93243e-25,4.22536e-24,4.35623e-24,6.43927e-22,1.39220e-20,2.95090e-23,6.30448e-22,6.48295e-22
2.18473e-29,5.23613e-28,9.11162e-31,2.16651e-29,2.16659e-29,2.72524e-26,6.17041e-25,1.19945e-27,2.70342e-26,2.70344e-26,4.35623e-24,9.69046e-23,1.94757e-25,4.32404e-24,4.32406e-24,6.48295e-22,1.40099e-20,2.97220e-23,6.43927e-22,6.43928e-22
2.16659e-29,5.19442e-28,9.03320e-31,2.18473e-29,2.11135e-29,2.70344e-26,6.12331e-25,1.18946e-27,2.72524e-26,2.63695e-26,4.32406e-24,9.62298e-23,1.93244e-25,4.35623e-24,4.22539e-24,6.43928e-22,1.39220e-20,2.95091e-23,6.48295e-22,6.30450e-22
2.11135e-29,5.06701e-28,8.79498e-31,2.16659e-29,2.01697e-29,2.63695e-26,5.97918e-25,1.15907e-27,2.70344e-26,2.52286e-26,4.22539e-24,9.41512e-23,1.88620e-25,4.32406e-24,4.05429e-24,6.30450e-22,1.36493e-20,2.88548e-23,6.43928e-22,6.06797e-22
2.01697e-29,4.84810e-28,8.39001e-31,2.11135e-29,1.88072e-29,2.52286e-26,5.73027e-25,1.10721e-27,2.63695e-26,2.35717e-26,4.05429e-24,9.05175e-23,1.80657e-25,4.22539e-24,3.80231e-24,6.06797e-22,1.31661e-20,2.77161e-23,6.30450e-22,5.71420e-22
1.88072e-29,4.52969e-28,7.80921e-31,2.01697e-29,1.70008e-29,2.35717e-26,5.36571e-25,1.03246e-27,2.52286e-26,2.13599e-26,3.80231e-24,8.51100e-23,1.69036e-25,4.05429e-24,3.46069e-24,5.71420e-22,1.24343e-20,2.60315e-23,6.06797e-22,5.22628e-22
1.70008e-29,4.10393e-28,7.04483e-31,1.88072e-29,1.47380e-29,2.13599e-26,4.87442e-25,9.33489e-28,2.35717e-26,1.85701e-26,3.46069e-24,7.76929e-23,1.53441e-25,3.80231e-24,3.02320e-24,5.22628e-22,1.14111e-20,2.37360e-23,5.71420e-22,4.59075e-22
1.47380e-29,3.56604e-28,6.09450e-31,1.70008e-29,1.20305e-29,1.85701e-26,4.24881e-25,8.09695e-28,2.13599e-26,1.52105e-26,3.02320e-24,6.80827e-23,1.33672e-25,3.46069e-24,2.48929e-24,4.59075e-22,1.00598e-20,2.07822e-23,5.22628e-22,3.80312e-22
1.20305e-29,2.91733e-28,4.96521e-31,1.47380e-29,8.92216e-30,1.52105e-26,3.48875e-25,6.61758e-28,1.85701e-26,1.13323e-26,2.48929e-24,5.62274e-23,1.09774e-25,3.02320e-24,1.86711e-24,3.80312e-22,8.36359e-21,1.71624e-23,4.59075e-22,2.87326e-22
8.92216e-30,2.16759e-28,3.67630e-31,1.20305e-29,5.49273e-30,1.13323e-26,2.60481e-25,4.92099e-28,1.52105e-26,7.03579e-27,1.86711e-24,4.22849e-23,8.21460e-26,2.48929e-24,1.17574e-24,2.87326e-22,6.33905e-21,1.29297e-23,3.80312e-22,1.82848e-22
5.49273e-30,1.33623e-28,2.26056e-31,8.92216e-30,1.85500e-30,7.03579e-27,1.61998e-25,3.05065e-28,1.13323e-26,2.47792e-27,1.17574e-24,2.66835e-23,5.16328e-26,1.86711e-24,4.51488e-25,1.82848e-22,4.04519e-21,8.20852e-24,2.87326e-22,7.39781e-23
2.25953e-31,5.49049e-30,9.30867e-33,7.62574e-32,3.67486e-31,3.05044e-28,7.03536e-27,1.32062e-29,1.07229e-28,4.92067e-28,5.16309e-26,1.17570e-24,2.26076e-27,1.97878e-26,8.21431e-26,8.20836e-24,1.82845e-22,3.66362e-25,3.30863e-24,1.29295e-23
3.67486e-31,8.91902e-30,1.51553e-32,2.25953e-31,4.96356e-31,4.92067e-28,1.13317e-26,2.13315e-29,3.05044e-28,6.61720e-28,8.21431e-26,1.86705e-24,3.60266e-27,5.16309e-26,1.09770e-25,1.29295e-23,2.87322e-22,5.78286e-25,8.20836e-24,1.71622e-23
4.96356e-31,1.20270e-29,2.04998e-32,3.67486e-31,6.09282e-31,6.61720e-28,1.52098e-26,2.87342e-29,4.92067e-28,8.09655e-28,1.09770e-25,2.48923e-24,4.82419e-27,8.21431e-26,1.33669e-25,1.71622e-23,3.80307e-22,7.69510e-25,1.29295e-23,2.07819e-23
6.09282e-31,1.47344e-29,2.52074e-32,4.96356e-31,7.04327e-31,8.09655e-28,1.85694e-26,3.52265e-29,6.61720e-28,9.33451e-28,1.33669e-25,3.02313e-24,5.88832e-27,1.09770e-25,1.53438e-25,2.07819e-23,4.59069e-22,9.34424e-25,1.71622e-23,2.37358e-23
7.04327e-31,1.69974e-29,2.91938e-32,6.09282e-31,7.80788e-31,9.33451e-28,2.13591e-26,4.06964e-29,8.09655e-28,1.03243e-27,1.53438e-25,3.46063e-24,6.77589e-27,1.33669e-25,1.69033e-25,2.37358e-23,5.22623e-22,1.07034e-24,2.07819e-23,2.60312e-23
7.80788e-31,1.88043e-29,3.24218e-32,7.04327e-31,8.38896e-31,1.03243e-27,2.35711e-26,4.51016e-29,9.33451e-28,1.10719e-27,1.69033e-25,3.80225e-24,7.48240e-27,1.53438e-25,1.80654e-25,2.60312e-23,5.71415e-22,1.17709e-24,2.37358e-23,2.77160e-23
8.38896e-31,2.01674e-29,3.48909e-32,7.80788e-31,8.79427e-31,1.10719e-27,2.52281e-26,4.84531e-29,1.03243e-27,1.15905e-27,1.80654e-25,4.05424e-24,8.01357e-27,1.69033e-25,1.88618e-25,2.77160e-23,6.06794e-22,1.25629e-24,2.60312e-23,2.88547e-23
8.79427e-31,2.11119e-29,3.66230e-32,8.38896e-31,9.03284e-31,1.15905e-27,2.63691e-26,5.07930e-29,1.10719e-27,1.18945e-27,1.88618e-25,4.22536e-24,8.38046e-27,1.80654e-25,1.93243e-25,2.88547e-23,6.30448e-22,1.31033e-24,2.77160e-23,2.95090e-23
9.03284e-31,2.16651e-29,3.76470e-32,8.79427e-31,9.11162e-31,1.18945e-27,2.70342e-26,5.21711e-29,1.15905e-27,1.19945e-27,1.93243e-25,4.32404e-24,8.59480e-27,1.88618e-25,1.94757e-25,2.95090e-23,6.43927e-22,1.34160e-24,2.88547e-23,2.97220e-23
