"p^n-2_i,j","p^n-2_i-1,j","p^n-2_i+1,j","p^n-2_i,j-1","p^n-2_i,j+1","p^n-1_i,j","p^n-1_i-1,j","p^n-1_i+1,j","p^n-1_i,j-1","p^n-1_i,j+1","p^n_i,j","p^n_i-1,j","p^n_i+1,j","p^n_i,j-1","p^n_i,j+1","p^n+1_i,j","p^n+1_i-1,j","p^n+1_i+1,j","p^n+1_i,j-1","p^n+1_i,j+1"
2.51810e-63,6.06069e-62,1.04615e-64,2.54546e-63,2.43515e-63,7.50125e-60,1.76291e-58,3.19000e-61,7.58413e-60,7.25359e-60,2.10293e-57,4.92950e-56,8.96497e-59,2.12610e-57,2.03375e-57,3.95141e-55,9.23343e-54,1.68954e-56,3.99475e-55,3.82202e-55
2.43515e-63,5.86124e-62,1.01167e-64,2.51810e-63,2.29822e-63,7.25359e-60,1.70481e-58,3.08451e-61,7.50125e-60,6.84596e-60,2.03375e-57,4.76768e-56,8.66943e-59,2.10293e-57,1.91984e-57,3.82202e-55,8.93191e-54,1.63408e-56,3.95141e-55,3.60897e-55
2.29822e-63,5.53201e-62,9.54729e-65,2.43515e-63,2.11002e-63,6.84596e-60,1.60916e-58,2.91092e-61,7.25359e-60,6.28641e-60,1.91984e-57,4.50120e-56,8.18301e-59,2.03375e-57,1.76343e-57,3.60897e-55,8.43525e-54,1.54279e-56,3.82202e-55,3.31630e-55
2.11002e-63,5.07947e-62,8.76482e-65,2.29822e-63,1.87440e-63,6.28641e-60,1.47782e-58,2.67270e-61,6.84596e-60,5.58626e-60,1.76343e-57,4.13512e-56,7.51532e-59,1.91984e-57,1.56767e-57,3.31630e-55,7.75266e-54,1.41744e-56,3.60897e-55,2.94989e-55
1.87440e-63,4.51274e-62,7.78537e-65,2.11002e-63,1.59628e-63,5.58626e-60,1.31342e-58,2.37473e-61,6.28641e-60,4.76009e-60,1.56767e-57,3.67671e-56,6.67996e-59,1.76343e-57,1.33668e-57,2.94989e-55,6.89757e-54,1.26059e-56,3.31630e-55,2.51753e-55
1.59628e-63,3.84357e-62,6.62958e-65,1.87440e-63,1.28165e-63,4.76009e-60,1.11934e-58,2.02325e-61,5.58626e-60,3.82561e-60,1.33668e-57,3.13553e-56,5.69476e-59,1.56767e-57,1.07563e-57,2.51753e-55,5.88791e-54,1.07562e-56,2.94989e-55,2.02907e-55
1.28165e-63,3.08630e-62,5.32240e-65,1.59628e-63,9.37441e-64,3.82561e-60,8.99727e-59,1.62584e-61,4.76009e-60,2.80340e-60,1.07563e-57,2.52362e-56,4.58188e-59,1.33668e-57,7.90861e-58,2.02907e-55,4.74651e-54,8.66754e-57,2.51753e-55,1.49642e-55
9.37441e-64,2.25761e-62,3.89271e-65,1.28165e-63,5.71423e-64,2.80340e-60,6.59411e-59,1.19126e-61,3.82561e-60,1.71652e-60,7.90861e-58,1.85580e-56,3.36834e-59,1.07563e-57,4.90107e-58,1.49642e-55,3.50119e-54,6.39112e-57,2.02907e-55,9.33397e-56
5.71423e-64,1.37622e-62,2.37271e-65,9.37441e-64,1.91988e-64,1.71652e-60,4.03818e-59,7.29306e-62,2.80340e-60,5.91056e-61,4.90107e-58,1.15025e-56,2.08711e-59,7.90861e-58,1.84975e-58,9.33397e-56,2.18427e-54,3.98583e-57,1.49642e-55,3.66670e-56
2.35856e-65,5.68355e-64,9.78711e-67,7.91939e-66,3.87225e-65,7.28830e-62,1.71549e-60,3.09505e-63,2.50833e-62,1.19054e-61,2.08623e-59,4.89916e-58,8.87898e-61,7.87126e-60,3.36701e-59,3.98473e-57,9.33161e-56,1.70038e-58,1.56471e-57,6.38946e-57
3.87225e-65,9.33008e-64,1.60702e-66,2.35856e-65,5.29824e-65,1.19054e-61,2.80184e-60,5.05646e-63,7.28830e-62,1.62496e-61,3.36701e-59,7.90573e-58,1.43319e-60,2.08623e-59,4.58023e-59,6.38946e-57,1.49606e-55,2.72696e-58,3.98473e-57,8.66548e-57
5.29824e-65,1.27641e-63,2.19913e-66,3.87225e-65,6.60411e-65,1.62496e-61,3.82369e-60,6.90231e-63,1.19054e-61,2.02228e-61,4.58023e-59,1.07528e-57,1.94987e-60,3.36701e-59,5.69294e-59,8.66548e-57,2.02863e-55,3.69893e-58,6.38946e-57,1.07539e-56
6.60411e-65,1.59076e-63,2.74157e-66,5.29824e-65,7.76074e-65,2.02228e-61,4.75799e-60,8.59110e-63,1.62496e-61,2.37376e-61,5.69294e-59,1.33629e-57,2.42393e-60,4.58023e-59,6.67815e-59,1.07539e-56,2.51705e-55,4.59119e-58,8.66548e-57,1.26037e-56
7.76074e-65,1.86906e-63,3.22221e-66,6.60411e-65,8.74285e-65,2.37376e-61,5.58417e-60,1.00855e-62,2.02228e-61,2.67182e-61,6.67815e-59,1.56728e-57,2.84383e-60,5.69294e-59,7.51366e-59,1.26037e-56,2.94941e-55,5.38188e-58,1.07539e-56,1.41723e-56
8.74285e-65,2.10527e-63,3.63052e-66,7.76074e-65,9.52948e-65,2.67182e-61,6.28451e-60,1.13533e-62,2.37376e-61,2.91020e-61,7.51366e-59,1.76308e-57,3.20008e-60,6.67815e-59,8.18164e-59,1.41723e-56,3.31586e-55,6.05277e-58,1.26037e-56,1.54262e-56
9.52948e-65,2.29436e-63,3.95771e-66,8.74285e-65,1.01042e-64,2.91020e-61,6.84440e-60,1.23675e-62,2.67182e-61,3.08400e-61,8.18164e-59,1.91955e-57,3.48502e-60,7.51366e-59,8.66845e-59,1.54262e-56,3.60860e-55,6.58927e-58,1.41723e-56,1.63396e-56
1.01042e-64,2.43244e-63,4.19685e-66,9.52948e-65,1.04551e-64,3.08400e-61,7.25248e-60,1.31072e-62,2.91020e-61,3.18973e-61,8.66845e-59,2.03354e-57,3.69275e-60,8.18164e-59,8.96446e-59,1.63396e-56,3.82176e-55,6.98027e-58,1.54262e-56,1.68948e-56
1.04551e-64,2.51671e-63,4.34297e-66,1.01042e-64,1.05750e-64,3.18973e-61,7.50067e-60,1.35573e-62,3.08400e-61,3.22530e-61,8.96446e-59,2.10283e-57,3.81910e-60,8.66845e-59,9.06394e-59,1.68948e-56,3.95127e-55,7.21800e-58,1.63396e-56,1.70812e-56
1.05750e-64,2.54546e-63,4.39303e-66,1.04551e-64,1.04615e-64,3.22530e-61,7.58413e-60,1.37088e-62,3.18973e-61,3.19000e-61,9.06394e-59,2.12610e-57,3.86157e-60,8.96446e-59,8.96497e-59,1.70812e-56,3.99475e-55,7.29786e-58,1.68948e-56,1.68954e-56
1.04615e-64,2.51810e-63,4.34596e-66,1.05750e-64,1.01167e-64,3.19000e-61,7.50125e-60,1.35585e-62,3.22530e-61,3.08451e-61,8.96497e-59,2.10293e-57,3.81933e-60,9.06394e-59,8.66943e-59,1.68954e-56,3.95141e-55,7.21830e-58,1.70812e-56,1.63408e-56
1.01167e-64,2.43515e-63,4.20265e-66,1.04615e-64,9.54729e-65,3.08451e-61,7.25359e-60,1.31096e-62,3.19000e-61,2.91092e-61,8.66943e-59,2.03375e-57,3.69321e-60,8.96497e-59,8.18301e-59,1.63408e-56,3.82202e-55,6.98085e-58,1.68954e-56,1.54279e-56
9.54729e-65,2.29822e-63,3.96595e-66,1.01167e-64,8.76482e-65,2.91092e-61,6.84596e-60,1.23709e-62,3.08451e-61,2.67270e-61,8.18301e-59,1.91984e-57,3.48566e-60,8.66943e-59,7.51532e-59,1.54279e-56,3.60897e-55,6.59007e-58,1.63408e-56,1.41744e-56
8.76482e-65,2.11002e-63,3.64069e-66,9.54729e-65,7.78537e-65,2.67270e-61,6.28641e-60,1.13573e-62,2.91092e-61,2.37473e-61,7.51532e-59,1.76343e-57,3.20085e-60,8.18301e-59,6.67996e-59,1.41744e-56,3.31630e-55,6.05374e-58,1.54279e-56,1.26059e-56
7.78537e-65,1.87440e-63,3.23361e-66,8.76482e-65,6.62958e-65,2.37473e-61,5.58626e-60,1.00900e-62,2.67270e-61,2.02325e-61,6.67996e-59,1.56767e-57,2.84467e-60,7.51532e-59,5.69476e-59,1.26059e-56,2.94989e-55,5.38294e-58,1.41744e-56,1.07562e-56
6.62958e-65,1.59628e-63,2.75334e-66,7.78537e-65,5.32240e-65,2.02325e-61,4.76009e-60,8.59559e-63,2.37473e-61,1.62584e-61,5.69476e-59,1.33668e-57,2.42477e-60,6.67996e-59,4.58188e-59,1.07562e-56,2.51753e-55,4.59225e-58,1.26059e-56,8.66754e-57
5.32240e-65,1.28165e-63,2.21029e-66,6.62958e-65,3.89271e-65,1.62584e-61,3.82561e-60,6.90642e-63,2.02325e-61,1.19126e-61,4.58188e-59,1.07563e-57,1.95064e-60,5.69476e-59,3.36834e-59,8.66754e-57,2.02907e-55,3.69989e-58,1.07562e-56,6.39112e-57
3.89271e-65,9.37441e-64,1.61647e-66,5.32240e-65,2.37271e-65,1.19126e-61,2.80340e-60,5.05978e-63,1.62584e-61,7.29306e-62,3.36834e-59,7.90861e-58,1.43381e-60,4.58188e-59,2.08711e-59,6.39112e-57,1.49642e-55,2.72774e-58,8.66754e-57,3.98583e-57
2.37271e-65,5.71423e-64,9.85246e-67,3.89271e-65,7.97174e-66,7.29306e-62,1.71652e-60,3.09725e-63,1.19126e-61,2.51013e-62,2.08711e-59,4.90107e-58,8.88309e-61,3.36834e-59,7.87484e-60,3.98583e-57,9.33397e-56,1.70090e-58,6.39112e-57,1.56517e-57
9.78711e-67,2.35856e-65,4.06104e-68,3.28597e-67,1.60702e-66,3.09505e-63,7.28830e-62,1.31377e-64,1.06472e-63,5.05646e-63,8.87898e-61,2.08623e-59,3.77691e-62,3.34908e-61,1.43319e-60,1.70038e-58,3.98473e-57,7.25129e-60,6.67457e-59,2.72696e-58
1.60702e-66,3.87225e-65,6.66891e-68,9.78711e-67,2.19913e-66,5.05646e-63,1.19054e-61,2.14661e-64,3.09505e-63,6.90231e-63,1.43319e-60,3.36701e-59,6.09722e-62,8.87898e-61,1.94987e-60,2.72696e-58,6.38946e-57,1.16308e-59,1.70038e-58,3.69893e-58
2.19913e-66,5.29824e-65,9.12728e-68,1.60702e-66,2.74157e-66,6.90231e-63,1.62496e-61,2.93055e-64,5.05646e-63,8.59110e-63,1.94987e-60,4.58023e-59,8.29635e-62,1.43319e-60,2.42393e-60,3.69893e-58,8.66548e-57,1.57786e-59,2.72696e-58,4.59119e-58
2.74157e-66,6.60411e-65,1.13803e-67,2.19913e-66,3.22221e-66,8.59110e-63,2.02228e-61,3.64798e-64,6.90231e-63,1.00855e-62,2.42393e-60,5.69294e-59,1.03147e-61,1.94987e-60,2.84383e-60,4.59119e-58,1.07539e-56,1.95877e-59,3.69893e-58,5.38188e-58
3.22221e-66,7.76074e-65,1.33775e-67,2.74157e-66,3.63052e-66,1.00855e-62,2.37376e-61,4.28303e-64,8.59110e-63,1.13533e-62,2.84383e-60,6.67815e-59,1.21032e-61,2.42393e-60,3.20008e-60,5.38188e-58,1.26037e-56,2.29648e-59,4.59119e-58,6.05277e-58
3.63052e-66,8.74285e-65,1.50748e-67,3.22221e-66,3.95771e-66,1.13533e-62,2.67182e-61,4.82193e-64,1.00855e-62,1.23675e-62,3.20008e-60,7.51366e-59,1.36212e-61,2.84383e-60,3.48502e-60,6.05277e-58,1.41723e-56,2.58315e-59,5.38188e-58,6.58927e-58
3.95771e-66,9.52948e-65,1.64355e-67,3.63052e-66,4.19685e-66,1.23675e-62,2.91020e-61,5.25318e-64,1.13533e-62,1.31072e-62,3.48502e-60,8.18164e-59,1.48357e-61,3.20008e-60,3.69275e-60,6.58927e-58,1.54262e-56,2.81250e-59,6.05277e-58,6.98027e-58
4.19685e-66,1.01042e-64,1.74305e-67,3.95771e-66,4.34297e-66,1.31072e-62,3.08400e-61,5.56779e-64,1.23675e-62,1.35573e-62,3.69275e-60,8.66845e-59,1.57214e-61,3.48502e-60,3.81910e-60,6.98027e-58,1.63396e-56,2.97971e-59,6.58927e-58,7.21800e-58
4.34297e-66,1.04551e-64,1.80389e-67,4.19685e-66,4.39303e-66,1.35573e-62,3.18973e-61,5.75927e-64,1.31072e-62,1.37088e-62,3.81910e-60,8.96446e-59,1.62602e-61,3.69275e-60,3.86157e-60,7.21800e-58,1.68948e-56,3.08141e-59,6.98027e-58,7.29786e-58
4.39303e-66,1.05750e-64,1.82478e-67,4.34297e-66,4.34596e-66,1.37088e-62,3.22530e-61,5.82373e-64,1.35573e-62,1.35585e-62,3.86157e-60,9.06394e-59,1.64414e-61,3.81910e-60,3.81933e-60,7.29786e-58,1.70812e-56,3.11558e-59,7.21800e-58,7.21830e-58
4.34596e-66,1.04615e-64,1.80527e-67,4.39303e-66,4.20265e-66,1.35585e-62,3.19000e-61,5.75984e-64,1.37088e-62,1.31096e-62,3.81933e-60,8.96497e-59,1.62613e-61,3.86157e-60,3.69321e-60,7.21830e-58,1.68954e-56,3.08155e-59,7.29786e-58,6.98085e-58
4.20265e-66,1.01167e-64,1.74574e-67,4.34596e-66,3.96595e-66,1.31096e-62,3.08451e-61,5.56889e-64,1.35585e-62,1.23709e-62,3.69321e-60,8.66943e-59,1.57235e-61,3.81933e-60,3.48566e-60,6.98085e-58,1.63408e-56,2.97998e-59,7.21830e-58,6.59007e-58
3.96595e-66,9.54729e-65,1.64737e-67,4.20265e-66,3.64069e-66,1.23709e-62,2.91092e-61,5.25473e-64,1.31096e-62,1.13573e-62,3.48566e-60,8.18301e-59,1.48386e-61,3.69321e-60,3.20085e-60,6.59007e-58,1.54279e-56,2.81288e-59,6.98085e-58,6.05374e-58
3.64069e-66,8.76482e-65,1.51219e-67,3.96595e-66,3.23361e-66,1.13573e-62,2.67270e-61,4.82380e-64,1.23709e-62,1.00900e-62,3.20085e-60,7.51532e-59,1.36247e-61,3.48566e-60,2.84467e-60,6.05374e-58,1.41744e-56,2.58361e-59,6.59007e-58,5.38294e-58
3.23361e-66,7.78537e-65,1.34302e-67,3.64069e-66,2.75334e-66,1.00900e-62,2.37473e-61,4.28509e-64,1.13573e-62,8.59559e-63,2.84467e-60,6.67996e-59,1.21071e-61,3.20085e-60,2.42477e-60,5.38294e-58,1.26059e-56,2.29697e-59,6.05374e-58,4.59225e-58
2.75334e-66,6.62958e-65,1.14348e-67,3.23361e-66,2.21029e-66,8.59559e-63,2.02325e-61,3.65005e-64,1.00900e-62,6.90642e-63,2.42477e-60,5.69476e-59,1.03186e-61,2.84467e-60,1.95064e-60,4.59225e-58,1.07562e-56,1.95927e-59,5.38294e-58,3.69989e-58
2.21029e-66,5.32240e-65,9.17894e-68,2.75334e-66,1.61647e-66,6.90642e-63,1.62584e-61,2.93244e-64,8.59559e-63,5.05978e-63,1.95064e-60,4.58188e-59,8.29990e-62,2.42477e-60,1.43381e-60,3.69989e-58,8.66754e-57,1.57830e-59,4.59225e-58,2.72774e-58
1.61647e-66,3.89271e-65,6.71260e-68,2.21029e-66,9.85246e-67,5.05978e-63,1.19126e-61,2.14814e-64,6.90642e-63,3.09725e-63,1.43381e-60,3.36834e-59,6.10008e-62,1.95064e-60,8.88309e-61,2.72774e-58,6.39112e-57,1.16344e-59,3.69989e-58,1.70090e-58
9.85246e-67,2.37271e-65,4.09123e-68,1.61647e-66,3.31014e-67,3.09725e-63,7.29306e-62,1.31478e-64,5.05978e-63,1.06555e-63,8.88309e-61,2.08711e-59,3.77881e-62,1.43381e-60,3.35074e-61,1.70090e-58,3.98583e-57,7.25369e-60,2.72774e-58,6.67675e-59
4.06104e-68,9.78711e-67,1.68477e-69,1.36336e-68,6.66891e-68,1.31377e-64,3.09505e-63,5.57343e-66,4.51756e-65,2.14661e-64,3.77691e-62,8.87898e-61,1.60496e-63,1.42424e-62,6.09722e-62,7.25129e-60,1.70038e-58,3.08883e-61,2.84539e-60,1.16308e-59
6.66891e-68,1.60702e-66,2.76708e-69,4.06104e-68,9.12728e-68,2.14661e-64,5.05646e-63,9.10799e-66,1.31377e-64,2.93055e-64,6.09722e-62,1.43319e-60,2.59128e-63,3.77691e-62,8.29635e-62,1.16308e-59,2.72696e-58,4.95506e-61,7.25129e-60,1.57786e-59
9.12728e-68,2.19913e-66,3.78764e-69,6.66891e-68,1.13803e-67,2.93055e-64,6.90231e-63,1.24356e-65,2.14661e-64,3.64798e-64,8.29635e-62,1.94987e-60,3.52629e-63,6.09722e-62,1.03147e-61,1.57786e-59,3.69893e-58,6.72304e-61,1.16308e-59,1.95877e-59
1.13803e-67,2.74157e-66,4.72327e-69,9.12728e-68,1.33775e-67,3.64798e-64,8.59110e-63,1.54815e-65,2.93055e-64,4.28303e-64,1.03147e-61,2.42393e-60,4.38470e-63,8.29635e-62,1.21032e-61,1.95877e-59,4.59119e-58,8.34724e-61,1.57786e-59,2.29648e-59
1.33775e-67,3.22221e-66,5.55297e-69,1.13803e-67,1.50748e-67,4.28303e-64,1.00855e-62,1.81785e-65,3.64798e-64,4.82193e-64,1.21032e-61,2.84383e-60,5.14559e-63,1.03147e-61,1.36212e-61,2.29648e-59,5.38188e-58,9.78777e-61,1.95877e-59,2.58315e-59
1.50748e-67,3.63052e-66,6.25840e-69,1.33775e-67,1.64355e-67,4.82193e-64,1.13533e-62,2.04677e-65,4.28303e-64,5.25318e-64,1.36212e-61,3.20008e-60,5.79161e-63,1.21032e-61,1.48357e-61,2.58315e-59,6.05277e-58,1.10111e-60,2.29648e-59,2.81250e-59
1.64355e-67,3.95771e-66,6.82417e-69,1.50748e-67,1.74305e-67,5.25318e-64,1.23675e-62,2.23002e-65,4.82193e-64,5.56779e-64,1.48357e-61,3.48502e-60,6.30867e-63,1.36212e-61,1.57214e-61,2.81250e-59,6.58927e-58,1.19902e-60,2.58315e-59,2.97971e-59
1.74305e-67,4.19685e-66,7.23810e-69,1.64355e-67,1.80389e-67,5.56779e-64,1.31072e-62,2.36373e-65,5.25318e-64,5.75927e-64,1.57214e-61,3.69275e-60,6.68584e-63,1.48357e-61,1.62602e-61,2.97971e-59,6.98027e-58,1.27043e-60,2.81250e-59,3.08141e-59
1.80389e-67,4.34297e-66,7.49137e-69,1.74305e-67,1.82478e-67,5.75927e-64,1.35573e-62,2.44513e-65,5.56779e-64,5.82373e-64,1.62602e-61,3.81910e-60,6.91535e-63,1.57214e-61,1.64414e-61,3.08141e-59,7.21800e-58,1.31387e-60,2.97971e-59,3.11558e-59
1.82478e-67,4.39303e-66,7.57858e-69,1.80389e-67,1.80527e-67,5.82373e-64,1.37088e-62,2.47254e-65,5.75927e-64,5.75984e-64,1.64414e-61,3.86157e-60,6.99255e-63,1.62602e-61,1.62613e-61,3.11558e-59,7.29786e-58,1.32847e-60,3.08141e-59,3.08155e-59
1.80527e-67,4.34596e-66,7.49780e-69,1.82478e-67,1.74574e-67,5.75984e-64,1.35585e-62,2.44540e-65,5.82373e-64,5.56889e-64,1.62613e-61,3.81933e-60,6.91586e-63,1.64414e-61,1.57235e-61,3.08155e-59,7.21830e-58,1.31393e-60,3.11558e-59,2.97998e-59
1.74574e-67,4.20265e-66,7.25057e-69,1.80527e-67,1.64737e-67,5.56889e-64,1.31096e-62,2.36424e-65,5.75984e-64,5.25473e-64,1.57235e-61,3.69321e-60,6.68681e-63,1.62613e-61,1.48386e-61,2.97998e-59,6.98085e-58,1.27055e-60,3.08155e-59,2.81288e-59
1.64737e-67,3.96595e-66,6.84190e-69,1.74574e-67,1.51219e-67,5.25473e-64,1.23709e-62,2.23073e-65,5.56889e-64,4.82380e-64,1.48386e-61,3.48566e-60,6.31003e-63,1.57235e-61,1.36247e-61,2.81288e-59,6.59007e-58,1.19920e-60,2.97998e-59,2.58361e-59
1.51219e-67,3.64069e-66,6.28025e-69,1.64737e-67,1.34302e-67,4.82380e-64,1.13573e-62,2.04764e-65,5.25473e-64,4.28509e-64,1.36247e-61,3.20085e-60,5.79327e-63,1.48386e-61,1.21071e-61,2.58361e-59,6.05374e-58,1.10132e-60,2.81288e-59,2.29697e-59
1.34302e-67,3.23361e-66,5.57743e-69,1.51219e-67,1.14348e-67,4.28509e-64,1.00900e-62,1.81880e-65,4.82380e-64,3.65005e-64,1.21071e-61,2.84467e-60,5.14740e-63,1.36247e-61,1.03186e-61,2.29697e-59,5.38294e-58,9.79007e-61,2.58361e-59,1.95927e-59
1.14348e-67,2.75334e-66,4.74851e-69,1.34302e-67,9.17894e-68,3.65005e-64,8.59559e-63,1.54911e-65,4.28509e-64,2.93244e-64,1.03186e-61,2.42477e-60,4.38650e-63,1.21071e-61,8.29990e-62,1.95927e-59,4.59225e-58,8.34953e-61,2.29697e-59,1.57830e-59
9.17894e-68,2.21029e-66,3.81154e-69,1.14348e-67,6.71260e-68,2.93244e-64,6.90642e-63,1.24443e-65,3.65005e-64,2.14814e-64,8.29990e-62,1.95064e-60,3.52793e-63,1.03186e-61,6.10008e-62,1.57830e-59,3.69989e-58,6.72511e-61,1.95927e-59,1.16344e-59
6.71260e-68,1.61647e-66,2.78727e-69,9.17894e-68,4.09123e-68,2.14814e-64,5.05978e-63,9.11509e-66,2.93244e-64,1.31478e-64,6.10008e-62,1.43381e-60,2.59260e-63,8.29990e-62,3.77881e-62,1.16344e-59,2.72774e-58,4.95673e-61,1.57830e-59,7.25369e-60
4.09123e-68,9.85246e-67,1.69871e-69,6.71260e-68,1.37452e-68,1.31478e-64,3.09725e-63,5.57812e-66,2.14814e-64,4.52138e-65,3.77881e-62,8.88309e-61,1.60584e-63,6.10008e-62,1.42501e-62,7.25369e-60,1.70090e-58,3.08995e-61,1.16344e-59,2.84640e-60
1.68477e-69,4.06104e-68,1.33884e-70,5.65386e-70,2.76708e-69,5.57343e-66,1.31377e-64,4.50115e-67,1.91515e-66,9.10799e-66,1.60496e-63,3.77691e-62,1.26974e-64,6.04967e-64,2.59128e-63,3.08883e-61,7.25129e-60,2.43667e-62,1.21145e-61,4.95506e-61
2.76708e-69,6.66891e-68,2.20073e-70,1.68477e-69,3.78764e-69,9.10799e-66,2.14661e-64,7.37576e-67,5.57343e-66,1.24356e-65,2.59128e-63,6.09722e-62,2.05899e-64,1.60496e-63,3.52629e-63,4.95506e-61,1.16308e-59,3.92409e-62,3.08883e-61,6.72304e-61
3.78764e-69,9.12728e-68,3.01318e-70,2.76708e-69,4.72327e-69,1.24356e-65,2.93055e-64,1.00810e-66,9.10799e-66,1.54815e-65,3.52629e-63,8.29635e-62,2.80588e-64,2.59128e-63,4.38470e-63,6.72304e-61,1.57786e-59,5.33157e-62,4.95506e-61,8.34724e-61
4.72327e-69,1.13803e-67,3.75813e-70,3.78764e-69,5.55297e-69,1.54815e-65,3.64798e-64,1.25574e-66,1.24356e-65,1.81785e-65,4.38470e-63,1.03147e-61,3.49087e-64,3.52629e-63,5.14559e-63,8.34724e-61,1.95877e-59,6.62345e-62,6.72304e-61,9.78777e-61
5.55297e-69,1.33775e-67,4.41893e-70,4.72327e-69,6.25840e-69,1.81785e-65,4.28303e-64,1.47505e-66,1.54815e-65,2.04677e-65,5.14559e-63,1.21032e-61,4.09777e-64,4.38470e-63,5.79161e-63,9.78777e-61,2.29648e-59,7.76878e-62,8.34724e-61,1.10111e-60
6.25840e-69,1.50748e-67,4.98095e-70,5.55297e-69,6.82417e-69,2.04677e-65,4.82193e-64,1.66125e-66,1.81785e-65,2.23002e-65,5.79161e-63,1.36212e-61,4.61299e-64,5.14559e-63,6.30867e-63,1.10111e-60,2.58315e-59,8.74138e-62,9.78777e-61,1.19902e-60
6.82417e-69,1.64355e-67,5.43188e-70,6.25840e-69,7.23810e-69,2.23002e-65,5.25318e-64,1.81033e-66,2.04677e-65,2.36373e-65,6.30867e-63,1.48357e-61,5.02537e-64,5.79161e-63,6.68584e-63,1.19902e-60,2.81250e-59,9.51987e-62,1.10111e-60,1.27043e-60
7.23810e-69,1.74305e-67,5.76196e-70,6.82417e-69,7.49137e-69,2.36373e-65,5.56779e-64,1.91913e-66,2.23002e-65,2.44513e-65,6.68584e-63,1.57214e-61,5.32623e-64,6.30867e-63,6.91535e-63,1.27043e-60,2.97971e-59,1.00877e-61,1.19902e-60,1.31387e-60
7.49137e-69,1.80389e-67,5.96407e-70,7.23810e-69,7.57858e-69,2.44513e-65,5.75927e-64,1.98538e-66,2.36373e-65,2.47254e-65,6.91535e-63,1.62602e-61,5.50933e-64,6.68584e-63,6.99255e-63,1.31387e-60,3.08141e-59,1.04332e-61,1.27043e-60,1.32847e-60
7.57858e-69,1.82478e-67,6.03387e-70,7.49137e-69,7.49780e-69,2.47254e-65,5.82373e-64,2.00769e-66,2.44513e-65,2.44540e-65,6.99255e-63,1.64414e-61,5.57093e-64,6.91535e-63,6.91586e-63,1.32847e-60,3.11558e-59,1.05494e-61,1.31387e-60,1.31393e-60
7.49780e-69,1.80527e-67,5.96977e-70,7.57858e-69,7.25057e-69,2.44540e-65,5.75984e-64,1.98561e-66,2.47254e-65,2.36424e-65,6.91586e-63,1.62613e-61,5.50977e-64,6.99255e-63,6.68681e-63,1.31393e-60,3.08155e-59,1.04338e-61,1.32847e-60,1.27055e-60
7.25057e-69,1.74574e-67,5.77300e-70,7.49780e-69,6.84190e-69,2.36424e-65,5.56889e-64,1.91958e-66,2.44540e-65,2.23073e-65,6.68681e-63,1.57235e-61,5.32707e-64,6.91586e-63,6.31003e-63,1.27055e-60,2.97998e-59,1.00888e-61,1.31393e-60,1.19920e-60
6.84190e-69,1.64737e-67,5.44757e-70,7.25057e-69,6.28025e-69,2.23073e-65,5.25473e-64,1.81095e-66,2.36424e-65,2.04764e-65,6.31003e-63,1.48386e-61,5.02655e-64,6.68681e-63,5.79327e-63,1.19920e-60,2.81288e-59,9.52137e-62,1.27055e-60,1.10132e-60
6.28025e-69,1.51219e-67,5.00027e-70,6.84190e-69,5.57743e-69,2.04764e-65,4.82380e-64,1.66200e-66,2.23073e-65,1.81880e-65,5.79327e-63,1.36247e-61,4.61441e-64,6.31003e-63,5.14740e-63,1.10132e-60,2.58361e-59,8.74319e-62,1.19920e-60,9.79007e-61
5.57743e-69,1.34302e-67,4.44054e-70,6.28025e-69,4.74851e-69,1.81880e-65,4.28509e-64,1.47588e-66,2.04764e-65,1.54911e-65,5.14740e-63,1.21071e-61,4.09932e-64,5.79327e-63,4.38650e-63,9.79007e-61,2.29697e-59,7.77075e-62,1.10132e-60,8.34953e-61
4.74851e-69,1.14348e-67,3.78042e-70,5.57743e-69,3.81154e-69,1.54911e-65,3.65005e-64,1.25658e-66,1.81880e-65,1.24443e-65,4.38650e-63,1.03186e-61,3.49242e-64,5.14740e-63,3.52793e-63,8.34953e-61,1.95927e-59,6.62541e-62,9.79007e-61,6.72511e-61
3.81154e-69,9.17894e-68,3.03427e-70,4.74851e-69,2.78727e-69,1.24443e-65,2.93244e-64,1.00887e-66,1.54911e-65,9.11509e-66,3.52793e-63,8.29990e-62,2.80729e-64,4.38650e-63,2.59260e-63,6.72511e-61,1.57830e-59,5.33335e-62,8.34953e-61,4.95673e-61
2.78727e-69,6.71260e-68,2.21853e-70,3.81154e-69,1.69871e-69,9.11509e-66,2.14814e-64,7.38195e-67,1.24443e-65,5.57812e-66,2.59260e-63,6.10008e-62,2.06012e-64,3.52793e-63,1.60584e-63,4.95673e-61,1.16344e-59,3.92552e-62,6.72511e-61,3.08995e-61
1.69871e-69,4.09123e-68,1.35111e-70,2.78727e-69,5.70533e-70,5.57812e-66,1.31478e-64,4.50523e-67,9.11509e-66,1.91692e-66,1.60584e-63,3.77881e-62,1.27049e-64,2.59260e-63,6.05321e-64,3.08995e-61,7.25369e-60,2.43762e-62,4.95673e-61,1.21192e-61
1.88656e-02,3.18286e-02,5.40466e-03,4.96505e-02,2.69619e-02,3.10875e-01,8.11650e-01,2.55220e-02,-1.33105e-01,1.21163e-01,-3.17971e+00,-1.63835e+01,1.45339e-01,2.68134e+00,3.32657e-01,4.20698e+01,3.62610e+02,-2.41173e+00,-3.58563e+01,-1.03379e+01
